timestamp,max,min,mean,count,distinct,processing_time
2024-07-04 21:28:40,99.06414603641906,0.02882591546725699,25.658365690692516,1772,94,0.06039285659790039
2024-07-04 21:28:50,97.84125969683298,0.015260553968462709,25.37106600868993,1782,96,0.061289310455322266
2024-07-04 21:29:00,98.76552744187707,0.006543822234702401,25.002507109264865,1790,93,0.06059622764587402
2024-07-04 21:29:10,98.41290034034427,0.008154807226009031,25.73494442477732,1800,97,0.06409597396850586
2024-07-04 21:29:20,96.86932987488885,0.007453968726151672,26.18121479381296,1812,96,0.06169390678405762
2024-07-04 21:29:30,99.22561259645278,0.00796225723905819,25.34848227348161,1820,94,0.06260967254638672
2024-07-04 21:29:40,97.96525203679876,0.08170403653267677,25.03123802759786,1831,94,0.0638589859008789
2024-07-04 21:29:50,99.65009451166308,0.005725416938037631,25.852957871825314,1842,97,0.0663301944732666
2024-07-04 21:30:00,99.90485498572335,0.013688259921858292,24.15253037531985,1851,95,0.06319642066955566
2024-07-04 21:30:10,98.71076497417904,0.016546300451264484,26.492664278526444,1861,100,0.06390714645385742
2024-07-04 21:30:20,96.2803506697027,0.009086428993523299,24.430318435415604,1870,96,0.06371068954467773
2024-07-04 21:30:30,95.49139544523622,0.0013412054464838619,25.236317472040987,1882,95,0.06872320175170898
2024-07-04 21:30:40,98.3651996837387,0.008701159956816529,26.222988987218066,1891,97,0.06554675102233887
2024-07-04 21:30:50,95.52596880803354,0.013483076111080905,25.09235924586631,1900,95,0.06494498252868652
2024-07-04 21:31:00,96.90164998611796,0.012200358892751395,25.79776177504331,1912,96,0.06722640991210938
2024-07-04 21:31:10,97.29515967024287,0.004998123646124508,25.62560124943145,1921,97,0.06679463386535645
